Customer ID,Gender,first Date,recent date,Customer value,buy times,Points earned,Points redeemed
84764496,M,20120302,20120302,546.9,1,560,
5132370,F,20120304,20120901,213.8,2,95,
9022109,M,20120307,20120307,68.7,1,45,
114576098,M,20120311,20130321,4237.48,6,3739,
5682849,F,20120312,20121014,11134.44,7,614,
211659,F,20120316,20130301,2228.5,10,520,
115016803,unknown,20120320,20120320,157,1,60,
115150225,unknown,20120323,20130315,641.8,4,275,
115277661,F,20120327,20120327,100,1,25,
23719410,M,20120327,20121126,1169.26,7,630,
38244305,M,20120328,20130314,4392.6999,9,2157,
113911725,M,20120330,20121120,361,3,185,
50409303,M,20120403,20120613,361.12,4,365,
115407036,F,20120405,20120405,295.8,1,85,
85116452,M,20120405,20120405,279,1,110,
74155268,M,20120410,20121114,583.44,5,264,
1845986,F,20120411,20130217,1425.62,9,690,
115748376,unknown,20120412,20120412,221.2,2,35,
116107836,unknown,20120424,20120501,792,2,0,
1612986,M,20120424,20120928,770.85,5,1000,
640689,M,20120429,20130225,388.8199,2,275,
84939121,M,20120501,20130106,937.2896,6,723,
116599295,unknown,20120510,20121108,757.78,5,250,
85449951,F,20120510,20130122,3012.85,15,1400,
116335847,F,20120511,20120618,165.2,2,75,
31811090,F,20120512,20120512,106.6,1,695,
116792161,unknown,20120517,20130130,2782.66,5,405,
116775897,F,20120517,20130319,7172.116716,29,223,3475
116850599,unknown,20120518,20120518,178.3,1,100,
117001310,unknown,20120526,20130304,863.31,7,445,
117102122,unknown,20120528,20120712,6364.2,55,0,
117088052,F,20120528,20130329,2877.7697,27,1678,
90964145,M,20120602,20120602,199.6,1,10,
63732195,M,20120602,20130318,1167.62,4,615,
117279542,M,20120603,20130122,427.2,4,340,
117043291,unknown,20120607,20121217,505.16,6,250,
117401090,unknown,20120607,20130110,2056.1002,18,594,1220
117412985,F,20120607,20130116,1319.1,3,259,
117405660,unknown,20120607,20120607,8759,2,0,
618661,F,20120607,20130321,499.7301,2,130,
117535956,M,20120613,20130305,1582.4798,15,405,390
117595045,unknown,20120614,20130205,532.9,6,270,
36386954,M,20120626,20130329,211.48,2,475,
2855827,M,20120701,20130322,210.1,2,124,
118136453,unknown,20120701,20120701,55.18,1,50,
12646454,M,20120709,20120709,104.81,1,95,
118749297,M,20120712,20120712,102.96,1,100,
117606605,M,20120715,20130202,925.2999,7,705,
14649150,M,20120716,20130310,533.69,5,245,
7385821,M,20120716,20120724,435.05,3,510,
119058104,unknown,20120718,20120718,79.3,1,60,
119121331,unknown,20120719,20130312,331.88,3,115,
119128202,F,20120719,20120719,114.9,1,103,
119219568,unknown,20120721,20120721,307,1,45,
9375418,M,20120729,20130129,505.2,2,400,
119858033,unknown,20120805,20130311,2670.4,7,680,
7465935,M,20120809,20130320,1509.81,8,839,
120249615,unknown,20120813,20120813,159,1,90,
7265619,F,20120825,20130320,585.8,3,659,
120909833,M,20120829,20120829,492,1,160,
120966540,M,20120906,20130301,1093.33,7,855,
121369886,unknown,20120908,20130324,615.89,4,249,
115551225,unknown,20120909,20120909,256,1,170,
114228840,M,20120913,20120913,102.9,1,52,
121825598,unknown,20120917,20120917,104.78,1,55,
122180856,M,20120923,20120923,151.1,1,80,
14902482,M,20120927,20120927,708,1,840,
122401915,unknown,20120927,20120927,88.9,1,35,
122771637,unknown,20121006,20121006,299,1,170,
122840307,unknown,20121008,20130308,596.26,4,530,
123037861,unknown,20121012,20121012,103.2,1,65,
123277811,F,20121016,20121016,103.6,1,50,
123470770,unknown,20121021,20121119,341.9,2,135,
8196821,M,20121024,20121024,344,1,393,
123738172,M,20121026,20121026,281.68,1,105,
25108032,M,20121027,20121027,151.2,1,390,
124217022,unknown,20121104,20130328,242.5,2,180,
124241351,unknown,20121105,20121208,548,3,370,
9318438,M,20121108,20121108,279.7003,1,280,
8991611,F,20121109,20130312,1017.14,5,800,
124411618,unknown,20121108,20121108,162,1,160,
124709314,M,20121113,20130307,507.2,3,285,
14637350,M,20121114,20130220,1066.46,4,440,25
124916042,M,20121115,20130227,487.9,4,403,
125190707,F,20121120,20121120,149.7,1,80,
125375421,unknown,20121123,20121123,137,1,75,
125360995,M,20121122,20121122,194.3001,1,130,
125476125,unknown,20121125,20130319,957.9,10,572,
125992638,unknown,20121204,20121204,80,1,0,
126126439,M,20121206,20121206,91.8,1,40,
126271141,M,20121209,20130325,803.04,4,435,
126328010,M,20121210,20130114,525.96,4,475,
55790126,M,20121209,20121209,164.7999,1,345,
63755990,M,20121213,20130331,344.38,3,195,
126817006,F,20121212,20121212,102.4,1,40,
126919663,M,20121214,20121214,117.5,1,100,
127240312,M,20121219,20130224,429.66,3,309,
127367610,M,20121220,20130126,381.21,2,205,
127588833,M,20121223,20130309,1049.1,8,720,
125795119,M,20130102,20130319,1380.46,6,1155,
128444142,unknown,20130106,20130106,119.7,1,115,
128624149,M,20130110,20130110,49,1,0,
122281957,unknown,20130117,20130313,1093.92,3,910,
129069503,F,20130119,20130330,1403.56,8,446,
42549874,M,20130126,20130126,99,1,95,
129664122,F,20130130,20130307,815.8,8,265,
127601251,M,20130131,20130202,3796.4,2,80,
6067664,F,20130202,20130202,297.3,3,285,
8041879,M,20130202,20130204,168.8,1,303,
129837595,M,20130204,20130204,203.76,1,100,
55766556,M,20130222,20130223,101.2,1,135,
130466445,M,20130223,20130223,285,1,0,
122780943,unknown,20130226,20130226,179,1,20,
130570810,M,20130226,20130314,286.81,2,155,
128492140,M,20130226,20130226,58.8,1,0,
130611113,F,20130227,20130321,369,3,125,
130762477,M,20130301,20130324,9679.5,3,640,
116818511,F,20130313,20130313,5478,1,50,
131883045,M,20130319,20130323,297.3,2,165,
132112210,M,20130324,20130327,328.32,2,60,
128765039,unknown,20130329,20130329,181.7,1,170,
50335201,M,20120103,20130311,3240.44,20,1860,
9648454,M,20120105,20130323,11843.0099,19,8050,6757
8791684,M,20120106,20130330,7065.75,39,1204,4585
85596465,F,20120106,20121230,1105.64,4,400,
63544153,M,20120106,20120406,394.73,5,0,
5609643,F,20120106,20130116,1350.2,5,894,11
55712943,M,20120107,20121101,1145.34,9,991,
18406,F,20120108,20130327,3472.2202,13,2529,
74222754,F,20120108,20121208,1152.38,7,1120,
2774584,F,20120109,20130330,7000.69,31,6575,
86027716,F,20120117,20120418,578,2,10,
7933396,F,20120110,20130116,5874.1,9,363,2700
6691174,M,20120111,20130326,3222.6001,4,665,
42426654,M,20120112,20130104,1592.2999,10,651,1375
14650921,F,20120112,20130320,2193.21,15,1054,510
42385538,M,20120113,20130316,1887.63,19,885,
88051506,M,20120114,20130102,632.12,6,370,
8065106,M,20120115,20130108,1973.43,14,239,3032
8003631,M,20120115,20120824,1744.1799,16,402,1513
85153611,M,20120116,20120116,198.9,1,440,
14650613,F,20120117,20130218,3329.87,15,2030,
7207098,M,20120118,20130309,2458.2799,13,1451,655
87996770,M,20120119,20120119,89,1,70,
50113141,M,20120120,20120120,218.75,1,203,22
2676580,M,20120126,20120413,467.26,4,660,
91161591,M,20120202,20130314,11553.56,34,6160,
675516,M,20120204,20121102,2329.74,11,36,7847
9493654,F,20120206,20130319,3419.69,19,1882,
69735869,M,20120206,20120310,364.8,4,85,330
91360578,F,20120207,20130114,1453.21,9,806,
6519802,F,20120207,20130315,3486.5,23,698,1355
2850887,F,20120207,20130115,3690.9498,32,444,3574
380526,F,20120209,20130301,486.4001,4,796,301
91301523,M,20120210,20120210,91.6,1,0,
6429313,M,20120211,20130321,5830.871436,36,698,3691
84582688,M,20120213,20121216,620.7701,3,455,
113168489,M,20120214,20130324,741.6,3,535,
23668838,M,20120215,20121212,2689.7701,14,2365,
8072650,M,20120216,20130327,14315.3999,37,4830,
63583061,M,20120219,20120307,217.9,2,575,
113523865,M,20120219,20120219,214.4,1,0,
11909306,M,20120219,20120219,72.1,1,35,
7517348,M,20120220,20130322,3151.1198,15,1224,635
42488808,M,20120220,20121210,1869.0501,12,770,
84639469,M,20120221,20121204,858.6,6,845,
50388868,M,20120225,20121020,431.8999,3,262,210
114059817,M,20120301,20120301,29,1,0,
8423189,F,20120301,20120301,1026,1,75,
114331760,M,20120307,20121118,236.5601,2,230,
8330289,M,20120312,20120910,2422,10,2655,
114637630,F,20120312,20120413,5235.53,5,132,20505
114868256,unknown,20120316,20121015,531.2,4,240,
11937687,M,20120323,20130302,801.02,5,615,
50215791,F,20120320,20130310,3462.3,6,2031,
115092411,M,20120321,20130203,1675.4,6,160,
63890844,F,20120322,20120322,72,1,160,
115128073,unknown,20120322,20120428,1208.66,10,475,
115150786,unknown,20120322,20120328,212.9,2,140,
115065389,unknown,20120325,20120325,307,1,80,
3013182,M,20120327,20120327,100.3001,1,126,
2722996,M,20120327,20120327,104.7,1,105,
7396273,M,20120406,20120714,619.8399,4,275,
115602369,M,20120413,20120905,266.8,3,35,
115835653,unknown,20120421,20130320,3536.649818,30,390,1375
2074192,F,20120421,20130224,1442.5002,14,748,
116159917,M,20120426,20120426,199,1,195,
74172159,M,20120502,20130301,415.7,4,355,
6272328,M,20120506,20120506,116.2,1,145,
7928900,M,20120505,20120505,101.2,1,35,
116589168,unknown,20120509,20120518,1060.6,2,611,
116098273,M,20120512,20130314,1147.06,7,247,228
14810478,M,20120514,20130108,824.2,4,965,
116814194,M,20120517,20120517,139,1,60,
12544996,M,20120520,20121215,759.8004,4,115,
116924670,unknown,20120521,20121019,253.5,2,105,
8989946,M,20120525,20130126,172.8,2,225,
116719170,M,20120525,20120527,512,2,0,
117103733,F,20120528,20121214,757.1699,5,143,12
8153519,M,20120529,20120529,105.2,1,160,
116033602,unknown,20120531,20120531,85,1,25,
114744719,M,20120530,20130322,3605.6701,21,1907,
63587258,F,20120530,20120920,487.2,4,490,
7450571,M,20120603,20130108,731.28,3,330,
84471184,M,20120604,20120604,121.6399,1,60,
117341990,unknown,20120605,20120605,180,1,190,
117387508,M,20120606,20130331,717.24,6,340,
117545353,F,20120613,20120618,278.9,2,65,
49817251,M,20120616,20130316,332.9,2,505,595
165345,F,20120621,20130313,935.2702,5,705,450
6933838,unknown,20120626,20130315,1036.1299,6,882,
14851397,M,20120628,20121216,910.68,7,174,339
118669729,M,20120711,20120711,89.2002,1,45,
36002583,F,20120711,20120711,108,1,140,
118675090,M,20120712,20120712,85.1998,1,90,
118505103,F,20120716,20120802,781.06,9,150,
118987249,M,20120717,20120717,116.4,1,17,
118035049,M,20120717,20130111,210,3,155,
5561306,F,20120719,20130313,839.71,6,605,
118249279,F,20120720,20130323,522.5999,5,275,
8432530,F,20120730,20130318,893.47,4,17,1718
119611537,M,20120730,20120730,141,1,25,
119814791,M,20120803,20130305,565.36,4,225,
119854135,unknown,20120805,20130328,3679.1298,17,650,1360
119878066,M,20120805,20120805,84,1,10,
13009751,M,20120807,20120807,102.8,1,0,
120141414,unknown,20120811,20120811,100.7,1,60,
118060053,M,20120812,20120812,134.3,1,80,
119835619,M,20120821,20130313,311.6,3,65,
120665761,M,20120823,20120823,103.3,1,20,
120833425,F,20120827,20130117,900.19,3,395,
120916253,M,20120829,20130203,567.45,4,249,
120932364,unknown,20120829,20120829,81.03,1,30,
121000332,M,20120830,20130321,2189.65,13,517,1340
121045614,unknown,20120831,20130303,2326.8402,12,1125,
121056144,M,20120902,20120902,115.4,1,90,
114977708,unknown,20120901,20120901,150,1,45,
119119749,F,20120905,20121122,1036.02,6,525,
63817726,M,20120908,20130323,1984.64,10,1570,
121700540,M,20120914,20121101,412.2,2,315,
119239745,unknown,20120917,20130131,577.6,5,105,
55812807,F,20120922,20130324,918.5998,4,250,
122184483,unknown,20120923,20120923,392.9,1,225,
122244685,F,20120927,20120927,347.57,1,170,
5597163,M,20120927,20120927,105.55,1,20,
122655443,unknown,20121003,20121003,120,1,10,
73991075,F,20121011,20121011,125,1,0,
122383289,M,20121015,20121015,105.7,1,50,
6531812,M,20121015,20130225,720.5,4,400,
801221,M,20121016,20121016,59.4,1,0,
123268534,unknown,20121016,20121206,439,3,410,
6067552,M,20121023,20121119,838,6,355,
123638776,M,20121024,20121024,116.2001,1,60,
123642235,unknown,20121024,20121024,119,1,115,
123828475,M,20121027,20130113,270.2,2,250,
50110966,M,20121103,20121103,185,2,10,
124311426,unknown,20121106,20121128,352.6001,3,150,
124467448,unknown,20121109,20121109,132,1,30,
124528450,unknown,20121110,20121110,7740,1,25,
117947462,unknown,20121112,20130131,641.58,4,203,12
124680719,unknown,20121112,20121112,104.9,1,25,
124689529,unknown,20121112,20121112,100.8,1,90,
124952998,unknown,20121115,20130105,326.1,3,140,
123553591,M,20121118,20130316,485.5499,4,180,
124995661,unknown,20121116,20121116,103.98,1,115,
125152446,unknown,20121119,20121119,114.9,1,60,
5410485,M,20121122,20121217,5641.6,23,1845,20825
118862225,M,20121123,20121123,48.78,1,24,
8110566,M,20121126,20130126,555.3,2,88,
125598281,unknown,20121127,20130318,1118,5,935,
125716314,M,20121129,20121203,258.68,2,135,
125394044,M,20121128,20130329,773.5799,6,156,9
125731002,M,20121129,20121129,159.56,1,85,
55697968,M,20121201,20121201,263.2,2,174,
125406359,unknown,20121205,20130203,1566.8001,8,1325,
126067364,M,20121205,20121205,313.8,1,35,
126837271,M,20121214,20121214,248.19,1,30,
126804359,M,20121217,20130116,347.8,2,60,
127862065,M,20121230,20130215,401.3,4,235,
128386591,M,20130105,20130329,1259.5,9,600,
128618032,M,20130112,20130112,121.9,1,80,
5516090,F,20130115,20130115,198,1,212,
7951217,M,20130119,20130119,4092.2,1,2045,
128995500,M,20130118,20130118,179,1,0,
126058581,M,20130118,20130118,400,1,365,
36017051,M,20130123,20130128,690,2,570,
126042657,M,20130124,20130124,220,1,1658,
124363259,M,20130124,20130124,88,1,70,
129363386,M,20130125,20130125,118.98,1,115,
129490630,M,20130126,20130127,105.1,1,100,
129702213,F,20130131,20130313,302.8,2,150,
129818691,M,20130202,20130202,193.42,1,45,
129065924,M,20130207,20130207,99,1,115,
120508727,F,20130207,20130207,188,1,140,
6989534,M,20130210,20130322,400.5,2,535,
130251876,M,20130219,20130224,1473.58,4,1325,
129821686,M,20130219,20130320,679.29,3,30,
116797093,M,20130226,20130226,117.1,1,35,
840518,M,20130227,20130227,165.7,1,135,
130595346,M,20130226,20130226,219,1,215,
131186082,M,20130309,20130309,101.8,1,20,
116951686,M,20130311,20130311,164.3,1,130,
131034328,M,20130312,20130318,685.8,2,565,
130887964,M,20130315,20130315,185,1,125,
131799607,M,20130318,20130318,50.1,1,5,
120516529,unknown,20130317,20130317,68.7,1,40,
63717783,F,20130320,20130320,208.8,1,150,
131867059,M,20130322,20130322,192.3,1,75,
126920999,M,20130324,20130324,102.7,1,84,
132257486,M,20130326,20130326,173,1,0,
132340201,M,20130328,20130328,49,1,65,
1712397,M,20120101,20130311,5968.6704,25,1690,4510
74139776,M,20120101,20120116,368.3,3,75,660
8161225,M,20120101,20130221,1951.8,13,1431,855
5831047,F,20120103,20130130,3285.7598,11,4164,455
85560445,F,20120103,20130323,1859.1,14,650,
6617009,M,20120104,20120211,672.2,3,320,
646789,M,20120103,20130120,7960.5702,29,1658,9535
6580849,F,20120103,20130315,3315.94,18,4386,
5922653,M,20120107,20130314,7651.9701,22,5521,
85621396,M,20120106,20120106,105.03,1,75,
1750927,M,20120107,20130314,11277.97,18,1969,3835
86020951,M,20120107,20120211,337.5099,4,80,80
35936201,M,20120108,20120920,1060.86,8,660,
5604964,M,20120109,20120411,188,2,577,
8219525,M,20120109,20120219,155.7,2,985,
42395159,F,20120108,20130308,3520.9402,22,132,2221
23645182,M,20120109,20130322,2154.2197,15,1291,3510
74137744,M,20120109,20130320,645637.14,215,10074,312635
50183037,M,20120109,20120830,1887.8701,13,1730,
35989533,M,20120109,20120318,232.8,3,129,
85465474,F,20120110,20130328,24716.8903,49,9015,
85328723,F,20120111,20120318,453.8,4,217,
85378781,M,20120111,20120408,2834.9599,19,1750,
1724626,F,20120115,20130221,3926.4599,26,7539,16551
87023602,M,20120114,20130227,2277.3202,22,1050,
88002821,M,20120115,20120115,87.9,1,15,
11918121,M,20120119,20130204,1878.9,12,1745,
7271279,M,20120119,20130226,1443.1999,6,487,
8747030,M,20120129,20120129,333.6,1,0,
50254560,M,20120129,20121126,630.3,5,505,
11911549,F,20120131,20120321,386.1,3,220,
8854375,F,20120201,20130313,2552.1,22,580,1968
112326,F,20120202,20130316,4663.74,25,429,7334
91186225,F,20120202,20130305,4263.1,30,2003,
4692,F,20120205,20130311,2726.7098,13,105,5800
84632967,M,20120208,20120613,1408.8397,8,705,
69731371,M,20120209,20120209,122.3,1,5,1500
92861241,M,20120211,20120806,955.4802,9,120,2320
91203863,M,20120211,20120211,107.66,1,0,
60752867,M,20120212,20120302,246.4,3,115,300
113167337,M,20120214,20120214,117.4,1,115,
113303648,M,20120222,20130326,388.6701,2,200,
113488685,M,20120222,20130313,1867.88,12,1230,
113684312,M,20120222,20121227,1154.9801,6,575,
8688816,F,20120223,20130223,847.0599,6,720,
50116816,M,20120222,20130314,712.59,5,410,
91359740,F,20120223,20130328,1854.25,15,879,141
63790337,M,20120223,20130131,706.89,6,585,
84724758,M,20120224,20121027,869.8,6,320,
1812958,F,20120225,20130113,854.8101,6,380,
55797873,F,20120225,20130329,622.3,5,343,
7485639,M,20120226,20120515,604.1,5,340,
114061373,M,20120301,20120301,68,1,50,
10911300,M,20120301,20120321,276.95,3,0,
114356582,M,20120307,20130220,389.2,3,205,
1966755,M,20120310,20121111,1201.41,4,1160,
85584649,M,20120313,20130223,1563.3,6,1175,
114735469,F,20120314,20120314,244.2,1,60,
113851124,M,20120317,20130320,276.6,2,230,
114985586,M,20120319,20120319,97.9999,1,75,
35851305,M,20120321,20121108,330.19,3,260,
115008626,F,20120321,20130321,566.737867,5,135,200
7318886,M,20120321,20120609,2034.4,5,355,
115160762,M,20120325,20120325,109.5,1,30,
115194752,unknown,20120324,20120324,297.8,1,70,
115235183,F,20120325,20130330,9366.81,37,6406,
115266254,M,20120326,20130311,2784.5398,18,1785,
115419200,F,20120331,20130301,2430.6201,13,1150,
63661327,M,20120404,20120517,365.9,4,9,11
115454183,M,20120405,20130311,2559.9397,20,1589,30
114981042,unknown,20120407,20120930,761.54,6,270,400
115800669,M,20120414,20130327,1494.48,11,655,
1613558,M,20120419,20121130,1091.19,5,765,
116150880,M,20120425,20120706,640.9,3,215,
84972624,M,20120502,20130315,500.2,4,180,
116489629,unknown,20120506,20121006,1042.85,5,615,
85129417,M,20120508,20120521,445.16,3,303,
116612736,unknown,20120510,20120510,120.5,1,15,
35881633,F,20120512,20121102,216,2,202,
6594034,M,20120515,20121012,423.2002,3,100,414
114282772,M,20120516,20121023,730.38,6,575,
9223820,M,20120518,20130313,2386.0306,12,1550,
116916059,unknown,20120522,20120822,229.7,2,70,
116477350,unknown,20120527,20120528,401.57,2,235,
788883,F,20120526,20130329,1800.89,13,2181,
117190740,M,20120530,20120530,2784,1,62,
116774154,F,20120604,20121218,2019.98,4,529,
117323699,unknown,20120604,20120604,127,1,0,
117356556,unknown,20120606,20130311,964.34,5,706,
115669299,unknown,20120608,20130310,1630.1199,14,625,
117640670,M,20120615,20120615,81.86,1,75,
74098592,M,20120619,20120619,123.2,1,75,
8689815,F,20120626,20121025,505.06,5,200,
117957888,unknown,20120627,20120627,78,1,0,
118499484,M,20120708,20120729,150.6,2,149,
118652161,unknown,20120710,20120710,88.8,1,0,
118098862,unknown,20120711,20120711,239,1,235,
118727509,F,20120712,20130125,696.24,6,225,
6701862,M,20120713,20121206,357.3299,3,545,
118680823,unknown,20120714,20120715,167.8001,2,49,
119131835,M,20120721,20130203,741.5,6,425,
119263641,M,20120722,20120723,89.9,1,80,
119459688,M,20120727,20120727,153.9,1,76,
113295311,M,20120803,20130330,381.48,4,197,
119942529,M,20120809,20120919,1901.59,2,745,
55747741,M,20120815,20121224,1549.6999,4,697,
120221701,unknown,20120826,20121216,879.05,6,540,
63597607,M,20120828,20120828,102.6999,1,124,90
121227298,unknown,20120905,20130328,4169.06,14,2230,
50407386,M,20120905,20120905,102,1,55,
121314726,unknown,20120906,20120906,143,1,90,
121353884,unknown,20120907,20130307,386.4,2,135,
